,Africa East,Africa West,Albania,Algeria,Arab countries,Argentina,Armenia,Australia,Austria,Azerbaijan,Bangladesh,Belgium,Belarus,Bosnia,Brazil,Burkina Faso,Bulgaria,Canada,China,Chile,Colombia,Croatia,Czech Rep,Denmark,Dominican Rep,Egypt,Estonia,Ethiopia,Finland,France,Great Britain,Georgia,Germany,Greece,Hong Kong,Hungary,Iceland,Indonesia,India,Iran,Ireland,Iraq,Italy,Jordan,Japan,Korea South,Latvia,Lithuania,Luxembourg,Macedonia Rep,Malaysia,Mexico,Malta,Montenegro,Moldova,Morocco,Netherlands,Nigeria,Norway,New Zealand,Pakistan,Peru,Philippines,Poland,Portugal,Puerto Rico,Romania,Russia,South Africa,El Salvador,Saudi Arabia,Serbia,Singapore,Slovak Rep,Slovenia,Spain,Sweden,Switzerland,Taiwan,Tanzania,Thailand,Trinidad and Tobago,Turkey,Ukraine,Uruguay,U.S.A.,Venezuela,Vietnam,Zambia
Ethiopia,1.7969622830583178,1.8857561021545857,2.9302048832060885,2.231716725117325,1.8144593075248476,2.616292378264425,2.909467999510122,4.11957300741806,4.242701422016778,3.06238514365977,2.030006063256467,4.563973665323098,4.890464387529611,3.4033874529239725,2.335816690693996,1.616560402454342,3.4419463118577744,3.854294221657212,3.4823123239772413,2.8707792518201,2.0278849559856327,2.870254080875859,3.515326975393935,5.129912469701105,1.4958479493161267,2.02922948159363,4.58460863066914,0.0,3.8828962090130617,3.9434911046573635,4.475750706688943,1.9544531455098106,4.2843379064823015,2.8337550453994,2.7862219633083964,4.3032488943122535,5.0156330477961895,2.3589139538520856,2.6860008641707953,2.0262095453966213,3.6806614206228487,2.8780545357802834,3.914485549370098,1.328063468026577,4.328766059024419,4.227426997487576,5.1089907703765975,4.855618098761319,3.634401286770709,3.2705797327176365,2.406863849464458,2.855871985527294,3.595031117961536,3.5841108358643616,3.779497734174101,2.135265290301788,5.122638971756819,1.7924213962455244,4.656018366393311,4.226913005167262,2.855782006646038,2.0646200796916725,1.776246605253776,3.1743798625665303,3.03703283777145,2.730493326049661,3.1676693656152723,4.281400602027907,1.6986176298024116,3.024373614075571,2.399434908953984,2.965546386761384,3.4463251220373627,4.152703562412212,3.4080684261254466,3.129014117982641,5.323166999681769,4.1615258835326445,3.6091850413630504,1.8348011215351483,2.00771938085325,1.9512974021425846,2.5902889064014714,4.935483918387691,2.8894305600623262,4.123853999628784,2.6751820036027234,2.6466113833769014,2.034486234155821
Finland,2.483248996738381,3.4220040102826896,4.853757862035848,3.071607422001333,3.1986458730338656,2.4608850617031655,4.115720140704824,2.4791778228685546,3.2970707822311565,3.953292628384184,3.7564720673165906,3.3303612214881753,4.37542949487505,3.742568427522766,2.561740860032047,3.5472816086281966,3.511412820136753,1.780232100445909,4.658552653193938,2.66712023541744,3.900228911508246,2.981073391643926,2.844640793250747,2.056060941197944,3.117836727610193,4.439944414999889,2.6104461536658516,3.8828962090130617,0.0,2.594778254673129,2.814755222162387,3.469971205045627,2.999537744329213,3.1539801936532847,3.812777015632278,3.954432135887145,1.448017835856534,3.5451911267700704,3.2681692823637736,2.2001699446140752,2.6756501477060795,4.590068662755114,3.1156265907402654,3.0283783361353653,4.798590978899419,3.9727223140480787,2.5910534395592744,2.6581229174052488,1.8168586315756725,3.670284734962518,4.023758521042572,4.207711055124983,2.426076577013159,4.27236303661788,4.26952909464572,3.026900675861931,1.6787758486509772,4.340295010458336,1.117664851582616,2.176479034687014,3.7797189698460087,3.083033714689755,4.019595215099658,3.3612315273301467,3.0760035691389676,3.458578566131215,3.958312541128508,4.319542247396254,2.843171084122576,3.4771460232949507,2.2419004728691236,3.827584801300673,4.108607598936643,5.634780457663666,2.872947907376044,2.121357818545365,2.15822861139998,2.875290428318002,3.4943016948153964,2.740046345686178,2.5309584025997225,3.1468521628544033,2.5826184427539576,4.338682591735858,2.6976243394518575,2.52028266751889,4.70461028066062,3.2820311270631657,2.1316321674204137
France,2.8379360428240137,3.7720762973611865,3.4104424441356387,2.708488670678584,2.5667238919246262,2.4807685922317204,2.7285133706031344,3.249559729035299,3.6217025483691527,2.3860585999705948,3.029393317588419,1.1570554150444414,2.680579783726833,1.7832644267994067,1.8081178389125212,3.4976189738191747,2.3020125341332203,2.7535938358653103,3.978850773569816,2.773038296838064,3.814500739725888,1.8444343651308117,1.515793020013796,4.368500550318371,3.40906068870461,4.300876906823056,2.586420842636639,3.9434911046573635,2.594778254673129,0.0,3.3996066431250176,2.833023940759585,2.4468178988870837,2.052136947550533,3.6828177389838395,2.831548178428155,3.553148383372952,3.1308921630064184,2.7384983590300678,2.7998559546146033,3.8135843993469454,3.3068635215978683,1.9758241161056955,3.1360022934719876,3.3168862189296346,2.9404458710117694,2.903539973039406,2.672449610015287,1.7106931781053993,1.8250415974269016,3.5893131668731617,3.6028382900070652,1.3990396903997517,2.5555491585822243,2.6108811150301348,2.721815736816055,2.826694252950462,4.448055138243688,3.348763877554903,3.4335843455874637,3.4751838857015738,2.887280730351386,3.4630014599843992,1.8567223671966913,2.668565036320093,4.163852577695621,2.4762876956701088,2.418974929119348,3.3663006249747673,3.4375951910149944,1.8434998856468119,2.4241104107106963,4.301132449992087,4.080229700382162,2.4070476848891555,1.2152637873495105,4.0708946935917,2.738285008125788,2.830496448345125,2.923965412938273,2.826081536769144,3.990387042090068,1.6537730946606486,2.442978117579814,2.296030393196804,3.2166511268454023,4.365269099458388,3.4942370323387713,2.7264919069251285
Great Britain,3.7554474541921077,4.300675502364303,4.8606887212516625,4.580624797324468,4.049865952755725,3.4228571250606548,5.162813354270432,1.4923615990232428,2.6378297495938767,4.938809937312097,4.507928821132115,3.5306013915766483,5.75982147959482,4.52486105994651,3.5379327447390247,4.589112951171989,4.800133302089467,1.241304120552498,4.488804131916541,4.567578723282715,4.557306097389762,4.295901524638589,3.2048120095551136,3.061551095408598,3.2055282577876927,5.352612704095284,3.7464192982868685,4.475750706688943,2.814755222162387,3.3996066431250176,0.0,4.620187792993429,2.508768399193425,4.152721777178778,4.019739036419981,3.0960070389585774,3.308672219063425,4.333943552503107,3.369431498993344,3.5368281039415552,1.454722745722758,5.656059525090151,2.740805952283616,4.327359894212948,4.215322972760015,5.100291051606147,4.356778616526635,4.174682887474608,2.3911205652274794,4.630252282806631,4.342422800820376,4.3932614683329545,3.461782921797913,5.218806852453076,5.486397538373243,3.9318619654894587,3.071588922432956,4.885341637873552,3.4932376851508575,1.3580410823415578,4.936559200230338,4.688569451526909,4.1344003311318165,3.8630617666636127,5.021733348011063,3.511306986597262,5.178127569335117,5.434266883847989,3.131760474001044,4.86652113971742,3.2915447298024825,5.091712602256676,4.130328266933177,4.596978366835533,4.900602009391706,3.538235877845534,3.472135277262184,1.7260623738655692,4.33986915455914,3.952233031170027,4.211360613747995,3.7845821976867087,3.8763934060687824,5.507318472819943,4.419677186922084,1.2110378754179014,4.91451658596446,4.04893188984176,3.428260657118958
Georgia,1.849059944685522,2.879929008139008,2.3677949574618906,1.6877362826764124,1.6076602383270224,2.18182658786755,1.4384128463802102,4.30709564791623,3.8625181281960104,1.5757806773131913,1.5369875851219572,3.410477787086014,3.447768888346885,2.2127479893452553,1.6764382438788856,1.6376309731069596,1.8252457617857607,3.8989460098105146,3.4380099309562633,2.218529921496715,2.540182071604364,1.4822816658769284,2.3989443930334513,5.2573452726332075,2.6104131682128395,2.3859710594912578,3.528297418305078,1.9544531455098106,3.469971205045627,2.833023940759585,4.620187792993429,0.0,3.4901735962754827,1.427823021646513,2.897889347279799,3.5926586278791333,4.799032447882084,2.166590905410539,2.6814666017937934,2.105711694309673,4.17495684183508,1.9063042202289586,3.075499669787812,1.533938549320716,3.4009938329856317,2.746700070793108,4.073437592851119,3.70717406243911,2.8655664043356706,2.0020340723713566,3.1097066978792856,3.1925803732145313,2.594167647483337,2.096401131151402,2.2290917923788407,1.9054840792199275,4.587613021109104,3.0552581147811164,4.318270123143184,4.324266924637281,1.7444503348841822,1.0927763898276008,2.6181874359550785,2.0704611665385255,1.6165622770850785,3.920046526124123,1.7602867542091387,2.7855914740882564,2.3737725263203098,2.7851452419617915,2.090414102390511,1.4665045967586492,3.9580017176928166,4.09741969142609,2.2301283752609606,1.8944465166899427,5.248971489398893,3.7957164640854706,2.607814547553648,1.919784362221958,1.6497793810048385,2.8840513058111092,1.3779570533867735,3.463003365868591,1.7946304683591536,4.328409566117767,3.405304583468183,2.828855515505416,2.1133027171639065
Germany,3.4379188046902933,4.71194775727267,3.598863793337422,4.035442429875373,3.6441755248645014,3.2259615971983333,3.7308187386576006,3.1751256024382846,2.0381348074631815,3.4988962311020515,3.5332808521577217,2.2554838295261304,4.333504748970329,3.3075830091795027,2.9718449456928573,3.9312413667040302,3.1440435879281594,2.6342968075501907,3.496405220249185,4.132027075554215,4.540358510767072,3.0563852298256275,1.5014555751825012,4.226691187702555,3.6768605260041625,4.850292302078471,2.2833288060241683,4.2843379064823015,2.999537744329213,2.4468178988870837,2.508768399193425,3.4901735962754827,0.0,3.0087779063396023,3.2997702083680314,1.98339634703526,4.136978901435214,3.5164639865737546,2.950769013388854,3.534232655819491,3.06065339920597,4.689160680623299,1.4110812498775522,4.034421679210806,2.420448674981192,3.140700374046836,3.4229584711697756,2.820246912940188,1.4490459253089343,3.4323816449698765,4.414629619970464,4.546086639835365,2.8123155298447218,3.599802132400262,3.9374445703362166,3.6052287560471887,3.2759916288441038,5.098392646401066,3.8811588381503435,2.854968900405116,3.483864182355077,3.957836201227081,4.129667916520517,2.8560663084456968,4.057131973152265,4.73368984317728,3.9174799699997918,3.8655150440457713,3.1539573079507055,4.70148588833879,3.1073800608656126,3.8313844500095726,4.018901172216104,3.83666779060089,4.005781485587072,2.5469649298558394,4.290859314970391,1.2698454833529256,2.7784952956446816,3.6029259844784756,3.723117975464194,4.164556041275143,2.955421654656102,3.9816235383859313,3.7600462032060005,3.027005541158119,5.100705361737649,3.6119653600115535,3.2938637413148926
Greece,2.5345813581678827,3.1393507899206683,2.9378538782382253,2.38435697118124,2.140496489755866,1.5212694014600205,2.0554781853697035,3.74859567736406,3.2565771347935244,2.0021976472298886,2.5741959906449514,2.386298941769786,3.468361048434716,1.989106257951188,1.3464713158744355,2.8464757537956182,2.2108487384592563,3.4115057291695283,4.081088411100095,2.0527870469856535,2.439725751291943,1.732329284388219,2.108035924568952,5.097172524653785,2.9419976566156403,3.5930288055373647,3.5261975443055307,2.8337550453994,3.1539801936532847,2.052136947550533,4.152721777178778,1.427823021646513,3.0087779063396023,0.0,3.7230463067305255,2.985463976706679,4.434175212562032,2.9386589935305634,3.1654691517434133,2.4869296457364833,3.9403502315648122,2.5184362954939528,2.5562513507194535,2.306369212367639,2.850266728329677,2.8508950445221592,4.061036983188413,3.685348602195893,2.223965166189457,1.9820155607558358,3.6244119621790447,2.7000676854901675,1.4058752312673748,2.400216486550831,2.516296151980108,2.3722162023891302,4.102946513280811,3.4270744268908393,4.130882991717929,3.7754506004579897,2.8113365926512057,1.5797776250391544,3.227990062708293,1.59393693253651,1.798976287340468,3.906557068906903,2.216980917303005,2.8284497993463393,2.6197878961814753,2.35791713124132,2.0539652114593543,1.8846427527578327,4.564617952492591,4.224109150261067,2.255722821897216,1.3024504808656114,5.017460962579885,3.160442946827599,2.6750930641006465,2.6869623397106523,2.2832471157010508,3.004059512022774,1.0088814652956428,3.3753714300444746,1.3192511561397273,3.822223792246668,3.2243910567668164,3.587846913277292,2.6107979045503273
Hong Kong,2.1101274761315767,3.7268700402475265,2.531307508882923,2.83638637849968,2.6629336988514325,3.9524497204407263,2.9407480248254587,4.4444460107999495,4.320638794452143,2.9098544801497277,1.6880848372428918,4.228392790472745,4.125721706584314,3.270089144729022,3.0409041188469623,1.9566260192571565,2.802454831265292,3.843771465985668,1.3805323346139213,4.033281472968486,4.306232722649086,2.686054893030282,2.6812856982185345,4.720518216391007,2.785082897243482,2.7380032212497483,3.041049771412407,2.7862219633083964,3.812777015632278,3.6828177389838395,4.019739036419981,2.897889347279799,3.2997702083680314,3.7230463067305255,0.0,4.038647451536749,4.918292926863071,1.5731386329799382,1.3415995201253543,2.852793868720055,3.869105127297766,3.7497437308620354,3.3423467884783937,2.852971305282535,4.092266520565537,3.3102852739978434,3.847087099819636,3.444254419960592,3.312906649632576,3.155425758520205,2.5486270139183715,4.668796849500281,4.196578326761147,3.1063172182364087,3.4324090513052354,2.858356001595691,4.452780379491116,3.9694130651348747,4.369397227508071,4.401398278394266,2.281630978197058,3.4736383640282216,2.3584022085178136,3.5480221298715224,3.890450531051941,4.197182343548579,3.1813612075387017,3.655903158655301,2.687248525317155,4.808261876544699,2.7864290771732207,3.219031743843425,1.7828680241805837,3.332409252588671,3.747275944221486,3.3204288901818226,4.769020425132801,3.6841809648918296,2.8352937381555563,1.9895916550016992,2.7054439916050415,3.793503949278279,3.148481506999542,4.044795095712355,4.052874960598615,4.250469554095752,4.81604659817042,1.258175702284918,2.247861078032584
Hungary,4.005731536789896,4.961610335210511,3.3148755504835843,4.270166036767837,3.5164101379119925,3.116107937462012,3.9611568110962625,3.1788959031625676,2.580796251553259,3.6555640633683946,3.792991379061786,2.6457990759258374,4.828859654305192,3.618382176911861,3.3359847620752765,4.165328429436746,3.7038694786473045,3.164724472068393,4.302365860172424,4.6524489825247075,4.486352295633934,3.5884285004812915,2.1190959927216237,5.377569631266589,3.651931411317752,4.701995989266587,3.664142168927182,4.3032488943122535,3.954432135887145,2.831548178428155,3.0960070389585774,3.5926586278791333,1.98339634703526,2.985463976706679,4.038647451536749,0.0,5.017525834238709,4.3218148844609345,3.358670781005092,3.7404357741596623,3.3493244681451966,4.2823593271150315,1.0789665516170461,4.214506125899088,2.1267714873813177,4.254164987309272,4.531774252157814,4.1404158239326225,2.601595146621288,3.6496002130174117,4.822023814104106,4.386415980972352,3.0225164209483704,3.903208039091216,4.255623499559794,3.333526619009265,4.604197468636766,5.280244476171589,4.921352533810733,3.359333304031639,3.889609291116065,4.161695409814912,4.0809284097618,2.1468147709314573,4.2417569931685986,4.863439723672434,4.020172296275789,4.2539745157436775,3.668153347605639,4.9316034987086805,3.469525921949146,3.9940227062042437,5.120262496726522,3.406322902148519,4.680319803970514,2.9622204456822914,5.637819382532563,2.3802064636777787,4.073083550921998,4.168504785501085,4.318222774400325,4.5043000631935985,3.3052933828359263,4.435963260656937,3.873487779200887,3.0983385355602433,4.98092706208237,4.589369960566183,3.8812766562605354
Iceland,3.6155366532481303,4.197393942419003,6.104209910288942,4.080057878124743,4.268830539218534,3.5768842976174233,5.3638894927176075,2.8570636177664506,4.394483852911962,5.170803368766156,4.973365044218417,4.279535596629709,5.218374793054307,4.847461558747212,3.753039029506802,4.706637885721964,4.744064786758094,2.370827581828472,5.782937231710634,3.642928813149741,4.919420135618789,4.199790486976252,4.083470217183045,1.5141423525143964,4.077391078458084,5.468640519738885,3.575693880232464,5.0156330477961895,1.448017835856534,3.553148383372952,3.308672219063425,4.799032447882084,4.136978901435214,4.434175212562032,4.918292926863071,5.017525834238709,0.0,4.702191403721321,4.282824982951808,3.229779934913151,3.3080228430811656,5.667561807475936,4.213074740812029,4.112965001313862,6.078964581781655,5.216238507857671,3.1217420511498615,3.493648623574302,3.066382576800691,4.769241157606485,4.855588406503302,5.09824595574316,3.4702145527176658,5.470996118088824,5.400745622871154,4.054214543877326,1.697994960874503,5.254013316444718,0.8679956718493811,2.6945922830122977,5.079708960534116,4.270787480371863,4.975089055410036,4.493039051151236,4.167187362273945,3.941983648412187,5.0765205673295535,5.361446463252743,4.0311261327668735,4.343088354602306,3.2827832357693842,4.9941339285554385,4.956946817524415,6.701767704791507,3.851946661535216,3.361581667496787,1.622467853340133,3.8834324240076197,4.755412116574968,3.824248226460064,3.6673657623730205,4.115770098202264,3.8278669527506453,5.217099779905401,3.7750581371332843,2.9173959262433673,5.616896117214239,4.290017568506548,3.2341884050073246
Indonesia,1.5720265438523127,2.8531024170927908,2.492512817220192,2.043747602696005,2.1910819349045245,3.403036744595646,1.9974257443670824,4.535061781295503,4.4081449744284695,2.1250133598570295,1.286291759826641,3.7005427127960298,3.3731848872738603,2.265547084907832,2.107933795840732,1.7931010997002197,2.1794563137589558,3.8687681986766744,1.8571616414560908,2.866897015813966,3.4050273809511555,1.7773270466512845,2.6165772092977657,4.77016623328739,2.697233629096225,2.8044268697988213,3.192582041338623,2.3589139538520856,3.5451911267700704,3.1308921630064184,4.333943552503107,2.166590905410539,3.5164639865737546,2.9386589935305634,1.5731386329799382,4.3218148844609345,4.702191403721321,0.0,1.7715177607015675,2.578174156040916,4.205002375871388,3.079264580401175,3.55560343470286,2.139952659647656,3.9924107606282226,2.5675111487383666,3.825071875652023,3.4020125360444733,3.035272903708827,2.227107615373985,1.804351699826735,3.7256073502148306,3.455866562752292,2.3087151257730594,2.540865723390925,2.7308048538348415,4.127989538488605,3.059670980099934,4.147242969148345,4.481623163274543,2.32680331965338,2.516466936330559,2.0963721507192745,3.2877919995828337,3.040535541565607,3.7808835761590007,2.3488315757097284,2.8437934249933123,2.366821036648345,3.6354201564291913,2.1052153984359747,2.2330946085659553,1.9735523319914587,3.640965836535894,2.567291074421637,2.6945679274044734,4.531396910825892,3.7272391009203933,1.9587035453446016,1.3648868742019413,1.784164682098593,3.230060210837524,2.238645757268981,3.417586287754402,3.1508898890779453,4.41964602936798,3.881152379780871,1.0460513474438393,1.8817477304863677
India,1.8000110966529774,3.246679534665686,2.310057821586854,2.2684031326845653,1.8522333594929843,3.265120870980863,2.6979555464063902,3.580976357867314,4.099221151649576,2.4974168931124487,1.5774596794405573,3.409127885942205,3.609995261282951,2.6028693258909192,2.346812435831214,1.979474016071657,2.5810862347289434,3.0653102712139,2.0727201077759854,3.5681012279909363,3.881625156963829,2.2121254575271383,2.074574752113956,4.382514858796375,2.2054173424676486,2.6754126324092575,2.8800250426577376,2.6860008641707953,3.2681692823637736,2.7384983590300678,3.369431498993344,2.6814666017937934,2.950769013388854,3.1654691517434133,1.3415995201253543,3.358670781005092,4.282824982951808,1.7715177607015675,0.0,2.2371465269818196,3.3684206650482436,3.1840663132575133,2.5859745518530812,2.454717235141204,3.818640115795564,3.444687267398036,3.4900669391059824,3.2432532614744636,2.763946912660914,2.461025910073048,2.0895244681403757,4.00695518926565,3.3875692268105917,2.79774647174054,3.0784296182615947,2.0584805094077665,3.886194856128476,3.741778015434288,3.8835729179243597,3.8012018524340974,2.595739491439144,3.1142669513555084,1.703471913050776,2.6602377516657563,3.429853063304555,3.567372292834837,2.6672880536908226,3.1895635294585722,2.558023912304259,4.287060841502513,1.876792165174435,2.7562064706940634,2.340827984525681,2.9223773615134907,3.3147347779874474,2.6079535924256527,4.400735885151474,3.237845205821175,2.996470503571347,1.7010472669186716,2.435348809736135,3.573778620485015,2.520805816428809,3.4835947685200828,3.4162072554254115,3.3892637515518356,4.354417614772304,1.6787479263487106,1.80535139649678
Iran,1.0684736567853248,2.1518496203287634,3.4976051425413117,1.5021499503995441,1.3622813218309686,1.8260548513854002,3.0144723041077834,2.93223444524453,3.8061432802768103,2.9158730346575212,2.257851020766568,3.734846866520983,4.095488293403087,3.1146798125694874,1.8185345839524496,1.746083582047742,2.906493720432794,2.575451205179397,3.8948103800849863,2.2276441109111764,2.750130898565082,2.259234276497394,2.705119823237504,3.661253510800331,1.5470714073627094,2.3911336714225286,3.3356519768246993,2.0262095453966213,2.2001699446140752,2.7998559546146033,3.5368281039415552,2.105711694309673,3.534232655819491,2.4869296457364833,2.852793868720055,3.7404357741596623,3.229779934913151,2.578174156040916,2.2371465269818196,0.0,2.8742638283984467,2.936388021169802,3.0442844785782834,1.1398845859416875,4.48195209767671,3.9534158153402204,3.499648554693763,3.5015853846880454,2.5910694311963502,2.8651959807947156,2.7845266027328446,3.3392882968854884,2.6187729258401724,3.453391590491597,3.490178077077743,1.141648324161383,3.58630908517723,3.004045073594505,2.8782765619210555,3.120924709795391,2.680230301038435,1.8073031672153763,2.313485255347757,2.4492084255670683,2.1861618624706356,2.628150940510157,2.836800922138587,3.803710044723928,1.987667728041071,2.9140877086149595,1.3173796090201588,2.7407972005449106,3.619135971935117,4.635700521695309,2.5662131398930366,1.9549087213066654,3.8971650698929885,3.53864250511248,3.5122714590267616,1.3182113429819928,1.3552187686333939,2.302132710615681,1.8978425492194755,4.127401334000025,2.007214203231142,2.9608565848048567,3.6318223297195007,2.5105197608265155,0.8568073299909527
Ireland,3.279281201282297,3.6664382667996485,4.796793862045736,4.206550554212939,3.6470316576186117,2.877532898434747,5.065636810700643,1.3381367013861736,2.530578777758971,4.914190675894413,4.233976278999745,4.175288806229694,6.070063844467791,4.741271715685679,3.3849183824490883,4.015033447054771,4.818888393860854,1.3717302263608122,4.630312515853559,4.205550206911227,3.8874509668941113,4.264302064832299,3.4844372120307594,2.991289211848879,2.4296232128889135,4.663057180102089,4.090611484386153,3.6806614206228487,2.6756501477060795,3.8135843993469454,1.454722745722758,4.17495684183508,3.06065339920597,3.9403502315648122,3.869105127297766,3.3493244681451966,3.3080228430811656,4.205002375871388,3.3684206650482436,2.8742638283984467,0.0,5.332675921700404,3.0773049767935734,3.683078414690591,4.483853983204446,5.302241422497595,4.639240845522522,4.50821364629592,2.6658502821321726,4.75285739053514,4.199414167848541,4.066199329051409,3.5255210573152067,5.322403466548873,5.565620274632122,3.409014564276825,3.6205058555422944,4.214665036415168,3.4220998048752893,1.1407163982423751,4.5538188109500535,4.154404046807111,3.7936539943861036,3.7705908080764687,4.633621087304064,2.8047315495593326,5.109022659951268,5.689255599339702,2.439154599486969,4.412075899045813,3.1325034144992796,4.983064670344163,4.159285767275065,4.911839719817157,4.783671042754912,3.497062144837691,3.7137577843136618,2.3671304359308833,4.514169138854796,3.5346794367583216,3.7469555598744084,2.871034365508815,3.7249119182768973,5.8973246221644295,4.051110698985344,1.2569996636447114,4.396305757929085,3.875240280557394,2.950536088334901
Iraq,2.8900363873174695,3.557116576960543,2.4576928181323408,1.896844517990244,1.8118911009079606,3.2475437809967147,1.734465713102101,5.161026177009196,5.390489538879908,1.6815544772796946,2.103242080307992,3.997184028237795,3.1219071060973316,2.394459971533762,2.6757698464827087,2.3698008402067687,2.433144037677258,4.9046018166807395,4.181967394687005,3.156675689809214,3.470852812250608,2.224121438834495,3.28441350898144,6.384055887015112,3.4285156174219433,2.3495298880565634,4.486112708622375,2.8780545357802834,4.590068662755114,3.3068635215978683,5.656059525090151,1.9063042202289586,4.689160680623299,2.5184362954939528,3.7497437308620354,4.2823593271150315,5.667561807475936,3.079264580401175,3.1840663132575133,2.936388021169802,5.332675921700404,0.0,3.824882219310574,2.3489218603616657,4.322078822996052,3.7763966448382345,4.703228822172036,4.554532951595897,4.143243008417562,1.9807463422858473,3.380572229076439,3.779204744623597,3.438096346478693,2.1719273479236993,2.0977244850489076,2.148464913971197,5.546008804220253,3.8276382394505792,5.264356165685199,5.520580730326227,2.752062641368977,2.2178523667179975,2.7525134994393157,2.3013451426779428,2.1777671969029515,4.625592419416607,1.374851542675282,2.598120309422717,3.852737256163301,3.603223298759682,2.7591241309136194,1.4577198700230323,4.867108790539333,4.168204534855974,2.844210986511182,2.8309830873065103,6.297881875379085,5.081275399994145,3.9428886796101703,2.799779117991102,2.7487900771655593,4.218162363791164,2.402625817936568,3.2082686259736,2.5529987000422225,5.174911723456589,4.0646397197646715,3.764009252933558,3.1325679534943403
Italy,3.2214860424097886,4.425300561883804,3.030373678612155,3.4962769317180413,2.900570011377197,2.7353980974306933,3.3431266318887944,2.8737089106910148,2.622234634942811,3.000871340889189,3.1349223445296515,2.066937621926447,3.9766940838617844,2.9271332310934395,2.660109734448443,3.523345107144361,2.8981834537737985,2.601092962014446,3.7180592625454536,3.960557288060023,4.229465934961892,2.7522616036795133,1.1776312775725724,4.6204247168808905,3.2322897054846242,4.200682169629934,2.675891767859692,3.914485549370098,3.1156265907402654,1.9758241161056955,2.740805952283616,3.075499669787812,1.4110812498775522,2.5562513507194535,3.3423467884783937,1.0789665516170461,4.213074740812029,3.55560343470286,2.5859745518530812,3.0442844785782834,3.0773049767935734,3.824882219310574,0.0,3.5887192810046784,2.4094421413826255,3.522084947442599,3.506643700495413,3.1311762906774736,1.8190551131533477,2.918848145830308,4.164123678882656,4.187472577075224,2.457626094654447,3.239738575760782,3.542835226337375,2.7444632080138582,3.7006825722216865,4.899719762360713,4.028123650239835,3.013352606781304,3.2573090571043406,3.571159392166223,3.576342300193928,1.730234801760859,3.5649819811670618,4.458065986916938,3.3200414305574566,3.498508643955216,3.2192820772407797,4.469703688584301,2.6690910508124737,3.3185516701365048,4.390270930774472,3.384280920723202,3.8313014147442517,2.1442829779825634,4.770777816535041,2.0422004399203817,3.3513276369763743,3.3713934621521595,3.5357133275657224,4.1299278835538695,2.58778627118704,3.610753373706149,3.2740984522876495,2.7607400907536546,4.813861504856971,3.757074771654755,3.074828669863629
Jordan,1.0281482076916977,1.6873084721788552,3.1330318760955933,1.0750226162683354,1.1447790019026995,2.0953638424626932,2.4345889411087143,3.814658518116261,4.276312722587187,2.5018912298230607,1.813908003058574,3.982322926249994,3.9600846912724386,2.804649788013583,1.6709500444072702,1.3282609261113325,2.726635967764423,3.441579150568601,3.69969862296391,1.8878407421203405,2.193074604541755,2.0418045015331687,3.0359229088339688,4.516892386727589,1.7313294967756572,1.9858606237708492,3.8618959922684395,1.328063468026577,3.0283783361353653,3.1360022934719876,4.327359894212948,1.533938549320716,4.034421679210806,2.306369212367639,2.852971305282535,4.214506125899088,4.112965001313862,2.139952659647656,2.454717235141204,1.1398845859416875,3.683078414690591,2.3489218603616657,3.5887192810046784,0.0,4.471499980467863,3.7242876673704415,4.111872321934891,3.9919944495285447,3.1079966128738254,2.563331064836594,2.362442289464266,2.9340752522618034,2.858193943509947,3.0543859309199703,3.080168531871234,1.4622679806470833,4.2708312422125685,2.274665170265669,3.702019733381701,3.960284993416789,2.516808529778565,1.1634403270364022,1.97463034701576,2.659462677784445,1.937838352750381,2.775285112764645,2.410185768510229,3.5383483139882976,1.9836531651289906,2.4658737558946195,1.54049463870783,2.223448128211777,3.549195332815657,4.5275468708140885,2.283504963810405,2.2370995793099717,4.578132946564528,4.042187349038329,3.2820647758763064,1.1061590927339788,0.950507522325824,2.165231728457931,1.7589300610036491,4.070659349221365,1.887773503797387,3.8477068235352516,3.055161427300281,2.4050821276566854,1.25470655211814
